"REGION","CERCLE","COMMUNE","VFQ","CV","BV","ELECTEURS_M","ELECTEURS_F","ELECTEURS"
"SIKASSO","KOLONDIEBA","FAKOLA","DANI","ECOLE 1ER CYCLE DANI","001",84,127,211
"SIKASSO","KOLONDIEBA","FAKOLA","DEMBASSO","ECOLE 1ER CYCLE DEMBASSO","001",111,146,257
"SIKASSO","KOLONDIEBA","FAKOLA","DEMBASSO","ECOLE 1ER CYCLE DEMBASSO","002",123,134,257
"SIKASSO","KOLONDIEBA","FAKOLA","DIAMOGO","ECOLE 1ER CYCLE DIAMOGO","001",110,134,244
"SIKASSO","KOLONDIEBA","FAKOLA","DIONKONI","ECOLE 1ER CYCLE DIONKONI","001",90,120,210
"SIKASSO","KOLONDIEBA","FAKOLA","DONTEREKE","ECOLE 1ER CYCLE DONTEREKE","001",169,160,329
"SIKASSO","KOLONDIEBA","FAKOLA","FAKOLA","ECOLE 2ND.CYCLE FAKOLA","001",246,217,463
"SIKASSO","KOLONDIEBA","FAKOLA","FAKOLA","ECOLE 2ND.CYCLE FAKOLA","002",223,240,463
"SIKASSO","KOLONDIEBA","FAKOLA","FAKOLA","ECOLE 2ND.CYCLE FAKOLA","003",225,238,463
"SIKASSO","KOLONDIEBA","FAKOLA","FAKOLA","ECOLE 2ND.CYCLE FAKOLA","004",238,225,463
"SIKASSO","KOLONDIEBA","FAKOLA","FAKOLA","ECOLE 2ND.CYCLE FAKOLA","005",230,233,463
"SIKASSO","KOLONDIEBA","FAKOLA","GOURANKO","ECOLE 1ER CYCLE GOURANKO","001",152,224,376
"SIKASSO","KOLONDIEBA","FAKOLA","KOTLA","ECOLE 1ER CYCLE KOTLA","001",163,181,344
"SIKASSO","KOLONDIEBA","FAKOLA","M'PIESSANA","ECOLE 1ER CYCLE M'PIESSANA","001",172,232,404
"SIKASSO","KOLONDIEBA","FAKOLA","M'PIESSANA","ECOLE 1ER CYCLE M'PIESSANA","002",182,221,403
"SIKASSO","KOLONDIEBA","FAKOLA","SAMA","ECOLE 1ER CYCLE SAMA","001",249,224,473
"SIKASSO","KOLONDIEBA","FAKOLA","SANTIENI","ECOLE 1ER CYCLE SANTIENI","001",114,134,248
"SIKASSO","KOLONDIEBA","FAKOLA","SOCOURANI","ECOLE 1ER CYCLE SOCOURANI","001",188,232,420
"SIKASSO","KOLONDIEBA","FAKOLA","SOCOURANI","ECOLE 1ER CYCLE SOCOURANI","002",187,233,420
"SIKASSO","KOLONDIEBA","FAKOLA","SOCOURANI","ECOLE 1ER CYCLE SOCOURANI","003",186,234,420
"SIKASSO","KOLONDIEBA","FAKOLA","SOCOURANI","ECOLE 1ER CYCLE SOCOURANI","004",191,229,420
"SIKASSO","KOLONDIEBA","FAKOLA","SOCOURANI","ECOLE 1ER CYCLE SOCOURANI","005",199,221,420
"SIKASSO","KOLONDIEBA","FAKOLA","SOCOURANI","ECOLE 1ER CYCLE SOCOURANI","006",190,230,420
"SIKASSO","KOLONDIEBA","FAKOLA","SOROMANA","ECOLE 1ER CYCLE SOROMANA","001",141,179,320
"SIKASSO","KOLONDIEBA","FAKOLA","SOROMANA","ECOLE 1ER CYCLE SOROMANA","002",138,181,319
"SIKASSO","KOLONDIEBA","FAKOLA","ZEGUERE","ECOLOE 1ER CYCLE ZEGUERE","001",144,191,335
"SIKASSO","KOLONDIEBA","FAKOLA","ZEGUERE","ECOLOE 1ER CYCLE ZEGUERE","002",136,199,335
"SIKASSO","KOLONDIEBA","FAKOLA","ZEGUERE","ECOLOE 1ER CYCLE ZEGUERE","003",127,207,334
"SIKASSO","KOLONDIEBA","FARAKO","DIGAN","ECOLE DIGAN","001",163,238,401
"SIKASSO","KOLONDIEBA","FARAKO","DIGAN","ECOLE DIGAN","002",172,229,401
"SIKASSO","KOLONDIEBA","FARAKO","FANGOUAN","ECOLE 1ER CYCLE FANGOUAN","001",144,196,340
"SIKASSO","KOLONDIEBA","FARAKO","FARAFING","ECOLE 1ER CYCLE FARAFING","001",145,178,323
"SIKASSO","KOLONDIEBA","FARAKO","FARAFING","ECOLE 1ER CYCLE FARAFING","002",136,187,323
"SIKASSO","KOLONDIEBA","FARAKO","FARAKO","ECOLE SECOND CYCLE FARAKO","001",147,200,347
"SIKASSO","KOLONDIEBA","FARAKO","FARAKO","ECOLE SECOND CYCLE FARAKO","002",145,202,347
"SIKASSO","KOLONDIEBA","FARAKO","FATOU","ECOLE 1ER CYCLE FATOU","001",133,137,270
"SIKASSO","KOLONDIEBA","FARAKO","FININKO","ECOLE 1ER CYCLE FININKO","001",98,120,218
"SIKASSO","KOLONDIEBA","FARAKO","FOUTIERE","ECOLE 1ER CYCLE FOUTIERE","001",120,180,300
"SIKASSO","KOLONDIEBA","FARAKO","GOUROUKO","ECOLE 1ER CYCLE GOUROUKO","001",140,206,346
"SIKASSO","KOLONDIEBA","FARAKO","GOUROUKO","ECOLE 1ER CYCLE GOUROUKO","002",147,199,346
"SIKASSO","KOLONDIEBA","FARAKO","GOUROUKO","ECOLE 1ER CYCLE GOUROUKO","003",136,210,346
"SIKASSO","KOLONDIEBA","FARAKO","KAH","ECOLE 1ER CYCLE KAH","001",129,191,320
"SIKASSO","KOLONDIEBA","FARAKO","KAH","ECOLE 1ER CYCLE KAH","002",134,185,319
"SIKASSO","KOLONDIEBA","FARAKO","KOLONZAN","ECOLE 1ER CYCLE KOLONZAN","001",66,94,160
"SIKASSO","KOLONDIEBA","FARAKO","NEGUEPIE","ECOLE 1ER CYCLE NEGUEPIE","001",65,109,174
"SIKASSO","KOLONDIEBA","FARAKO","N'GODIARALA","ECOLE 1ER CYCLE N'GODIARALA","001",138,183,321
"SIKASSO","KOLONDIEBA","FARAKO","SORONKO","ECOLE 1ER CYCLE SORONKO","001",176,278,454
"SIKASSO","KOLONDIEBA","KADIANA","BLINDIO","ECOLE 1ER CYCLE BLINDIO","001",142,180,322
"SIKASSO","KOLONDIEBA","KADIANA","DEBENA","ECOLE 1ER CYCLE DEBENA","001",147,225,372
"SIKASSO","KOLONDIEBA","KADIANA","DEBENA","ECOLE 1ER CYCLE DEBENA","002",164,207,371
"SIKASSO","KOLONDIEBA","KADIANA","DEBENA","ECOLE 1ER CYCLE DEBENA","003",149,222,371
"SIKASSO","KOLONDIEBA","KADIANA","DJINDIO","ECOLE 1ER CYCLE DIENDIO","001",106,140,246
"SIKASSO","KOLONDIEBA","KADIANA","DONFANABA","ECOLE 1ER CYCLE DONFANABA","001",134,177,311
"SIKASSO","KOLONDIEBA","KADIANA","DOUBASSO","ECOLE 1ER CYCLE DOUBASSO","001",157,207,364
"SIKASSO","KOLONDIEBA","KADIANA","GONKORO","ECOLE 1ER CYCLE GONKORO","001",144,196,340
"SIKASSO","KOLONDIEBA","KADIANA","GONKORO","ECOLE 1ER CYCLE GONKORO","002",148,191,339
"SIKASSO","KOLONDIEBA","KADIANA","GONKORO","ECOLE 1ER CYCLE GONKORO","003",156,183,339
"SIKASSO","KOLONDIEBA","KADIANA","KADIANA","ECOLE 1ER CYCLE KADIANA","001",158,178,336
"SIKASSO","KOLONDIEBA","KADIANA","KADIANA","ECOLE 1ER CYCLE KADIANA","002",155,180,335
"SIKASSO","KOLONDIEBA","KADIANA","KADIANA","ECOLE 1ER CYCLE KADIANA","003",152,183,335
"SIKASSO","KOLONDIEBA","KADIANA","KADIANA","PLACE PUBLIQUE KADIANA","001",159,177,336
"SIKASSO","KOLONDIEBA","KADIANA","KADIANA","PLACE PUBLIQUE KADIANA","002",152,183,335
"SIKASSO","KOLONDIEBA","KADIANA","KADIANA","PLACE PUBLIQUE KADIANA","003",162,173,335
"SIKASSO","KOLONDIEBA","KADIANA","KOUKONNAN","ECOLE 1ER CYCLE KOUKONNAN","001",107,135,242
"SIKASSO","KOLONDIEBA","KADIANA","KOUNTIO","ECOLE 1ER CYCLE KOUNTIO","001",137,162,299
"SIKASSO","KOLONDIEBA","KADIANA","KOUNTIO","ECOLE 1ER CYCLE KOUNTIO","002",135,164,299
"SIKASSO","KOLONDIEBA","KADIANA","MORON","ECOLE 1ER CYCLE MORON","001",209,271,480
"SIKASSO","KOLONDIEBA","KADIANA","MORON","PLACE PUBLIQUE MORON","001",204,276,480
"SIKASSO","KOLONDIEBA","KADIANA","OUARAKANA","ECOLE 1ER CYCLE OUARAKANA","001",114,161,275
"SIKASSO","KOLONDIEBA","KADIANA","OUARAKANA","ECOLE 1ER CYCLE OUARAKANA","002",112,163,275
"SIKASSO","KOLONDIEBA","KADIANA","SANANKORO 1","PLACE PUBLIQUE SANAKORO 1","001",50,43,93
"SIKASSO","KOLONDIEBA","KADIANA","SIALLA","ECOLE 1ER CYCLE SIALLA","001",27,26,53
"SIKASSO","KOLONDIEBA","KADIANA","SIEBLE","ECOLE 1ER CYCLE SIEBLE","001",94,127,221
"SIKASSO","KOLONDIEBA","KADIANA","SIKORO","ECOLE 1ER CYCLE SIKORO","001",109,131,240
"SIKASSO","KOLONDIEBA","KADIANA","TIE","ECOLE 1ER CYCLE TIE","001",102,115,217
"SIKASSO","KOLONDIEBA","KADIANA","TIONKOURANI","ECOLE 1ER CYCLE TIONKOURANI","001",45,59,104
"SIKASSO","KOLONDIEBA","KADIANA","TOROKORO","ECOLE 1ER CYCLE TOROKORO","001",78,107,185
"SIKASSO","KOLONDIEBA","KEBILA","BAFAGA","ECOLE 1ER CYCLE BAFAGA","001",197,297,494
"SIKASSO","KOLONDIEBA","KEBILA","BAFAGA","ECOLE 1ER CYCLE BAFAGA","002",215,279,494
"SIKASSO","KOLONDIEBA","KEBILA","BANKOUMANA-THIOLA","ECOLE 1ER CYCLE BAKOUMANA TIOLA","001",66,119,185
"SIKASSO","KOLONDIEBA","KEBILA","BELLA","ECOLE 1ER CYCLE BELLA","001",76,108,184
"SIKASSO","KOLONDIEBA","KEBILA","BILABA","ECOLE 1ER CYCLE BILABA","001",66,101,167
"SIKASSO","KOLONDIEBA","KEBILA","BOHI","ECOLE 1ER CYCLE BOHI","001",161,272,433
"SIKASSO","KOLONDIEBA","KEBILA","BOHI","ECOLE 1ER CYCLE BOHI","002",158,275,433
"SIKASSO","KOLONDIEBA","KEBILA","BOUGOULA","PLACE PUBLIQUE BOUGOULA","001",128,235,363
"SIKASSO","KOLONDIEBA","KEBILA","BOUGOULA","PLACE PUBLIQUE BOUGOULA","002",130,232,362
"SIKASSO","KOLONDIEBA","KEBILA","CONGO","ECOLE 1ER CYCLE KONGO","001",117,195,312
"SIKASSO","KOLONDIEBA","KEBILA","DEKORO-FOUGALA","ECOLE 1ER CYCLE DEKORO DEKORO-FOUGALA","001",23,46,69
"SIKASSO","KOLONDIEBA","KEBILA","DIAKA","ECOLE 1ER CYCLE DIAKA","001",160,252,412
"SIKASSO","KOLONDIEBA","KEBILA","DIAKA","ECOLE 1ER CYCLE DIAKA","002",168,244,412
"SIKASSO","KOLONDIEBA","KEBILA","DIAKA","ECOLE 1ER CYCLE DIAKA","003",166,245,411
"SIKASSO","KOLONDIEBA","KEBILA","DIALAKOROBA","ECOLE 1ER CYCLE DIALAKOROBA","001",210,266,476
"SIKASSO","KOLONDIEBA","KEBILA","DIALAKORONI","ECOLE 1ER CYCLE DIALAKORONI","001",63,84,147
"SIKASSO","KOLONDIEBA","KEBILA","DIALANIKORO","ECOLE 1ER CYCLE DIALANIKORO","001",158,168,326
"SIKASSO","KOLONDIEBA","KEBILA","DIOMANA","ECOLE 1ER CYCLE DIOMANA","001",64,91,155
"SIKASSO","KOLONDIEBA","KEBILA","FALANI","ECOLE 1ER CYCLE FALANI","001",149,201,350
"SIKASSO","KOLONDIEBA","KEBILA","FAMOGOLA","ECOLE 1ER CYCLE FAMOGOLA","001",66,62,128
"SIKASSO","KOLONDIEBA","KEBILA","GOUARAN","ECOLE 1ER CYCLE GOUARAN","001",111,141,252
"SIKASSO","KOLONDIEBA","KEBILA","KEBILA","ECOLE 1ER CYCLE KEBILA","001",164,234,398
"SIKASSO","KOLONDIEBA","KEBILA","KEBILA","ECOLE 1ER CYCLE KEBILA","002",164,234,398
"SIKASSO","KOLONDIEBA","KEBILA","KEBILA","ECOLE 1ER CYCLE KEBILA","003",185,213,398
"SIKASSO","KOLONDIEBA","KEBILA","KEBILA","ECOLE 1ER CYCLE KEBILA","004",175,222,397
"SIKASSO","KOLONDIEBA","KEBILA","KOKOUNA","ECOLE 1ER CYCLE KOKOUNA","001",89,143,232
"SIKASSO","KOLONDIEBA","KEBILA","KONNA","ECOLE 1ER CYCLE KONNA","001",55,64,119
"SIKASSO","KOLONDIEBA","KEBILA","KOROBALA","ECOLE 1ER CYCLE KOROBALA","001",100,122,222
"SIKASSO","KOLONDIEBA","KEBILA","KORONI","ECOLE 1ER CYCLE KORONI","001",22,33,55
"SIKASSO","KOLONDIEBA","KEBILA","KREFIENLA","PLACE PUBLIQUE KREFIENA","001",122,178,300
"SIKASSO","KOLONDIEBA","KEBILA","MANTAGALA","ECOLE 1ER CYCLE MANTAGALA","001",103,126,229
"SIKASSO","KOLONDIEBA","KEBILA","MASSALA","ECOLE 1ER CYCLE MASSALA","001",112,139,251
"SIKASSO","KOLONDIEBA","KEBILA","MASSALA","ECOLE 1ER CYCLE MASSALA","002",114,137,251
"SIKASSO","KOLONDIEBA","KEBILA","N'GOLA","ECOLE 1ER CYCLE N'GOLA","001",153,242,395
"SIKASSO","KOLONDIEBA","KEBILA","N'TIOBALA","ECOLE 1ER CYCLE N'TIOBALA","001",134,233,367
"SIKASSO","KOLONDIEBA","KEBILA","N'TOUNTOUROULA","ECOLE 1ER CYCLE N'TOUTOUROULA","001",125,241,366
"SIKASSO","KOLONDIEBA","KEBILA","SAMBA","ECOLE 1ER CYCLE SAMBA","001",103,150,253
"SIKASSO","KOLONDIEBA","KEBILA","SAMBA","ECOLE 1ER CYCLE SAMBA","002",110,142,252
"SIKASSO","KOLONDIEBA","KEBILA","SEKANA","ECOLE 1ER CYCLE SEKANA","001",127,180,307
"SIKASSO","KOLONDIEBA","KEBILA","SINSIMBA","ECOLE 1ER CYCLE SINSIMBA","001",45,62,107
"SIKASSO","KOLONDIEBA","KEBILA","TOULOMADIO","ECOLE 1ER CYCLE TOULOMADIO","001",90,175,265
"SIKASSO","KOLONDIEBA","KOLONDIEBA","BANANKORO","ECOLE VILLAGE BANANKORO","001",105,136,241
"SIKASSO","KOLONDIEBA","KOLONDIEBA","BESSINA","ECOLE VILLAGE BESSINA","001",69,100,169
"SIKASSO","KOLONDIEBA","KOLONDIEBA","BLAKALA","ECOLE VILLAGE BLAKALA","001",151,206,357
"SIKASSO","KOLONDIEBA","KOLONDIEBA","BLAKALA","ECOLE VILLAGE BLAKALA","002",160,197,357
"SIKASSO","KOLONDIEBA","KOLONDIEBA","BOROMBA","ECOLE VILLAGE BOROMBA","001",105,138,243
"SIKASSO","KOLONDIEBA","KOLONDIEBA","BOUNDIOBA","ECOLE VILLAGE BOUNDIOBA","001",165,214,379
"SIKASSO","KOLONDIEBA","KOLONDIEBA","BOUNDIOBA","ECOLE VILLAGE BOUNDIOBA","002",170,209,379
"SIKASSO","KOLONDIEBA","KOLONDIEBA","BOUNDIOBA","ECOLE VILLAGE BOUNDIOBA","003",164,215,379
"SIKASSO","KOLONDIEBA","KOLONDIEBA","DIADIANA","ECOLE VILLAGE DIADIANA","001",78,118,196
"SIKASSO","KOLONDIEBA","KOLONDIEBA","DIALAKOROYOROBADOUGOU","ECOLE VILLAGE DIALAKORO YOROBADOUGOU","001",99,120,219
"SIKASSO","KOLONDIEBA","KOLONDIEBA","DIARAKOUN","ECOLE VILLAGE DIARAKOUN","001",64,66,130
"SIKASSO","KOLONDIEBA","KOLONDIEBA","DIEDIEBA (SANKORO)","ECOLE VILLAGE DIEDIEBA SANKORO","001",66,88,154
"SIKASSO","KOLONDIEBA","KOLONDIEBA","DONFANANI","ECOLE VILLAGE DONFANANI","001",113,81,194
"SIKASSO","KOLONDIEBA","KOLONDIEBA","FALANI","ECOLE VILLAGE FALANI","001",72,134,206
"SIKASSO","KOLONDIEBA","KOLONDIEBA","FAMORILA","ECOLE VILLAGE FAMORILA","001",70,79,149
"SIKASSO","KOLONDIEBA","KOLONDIEBA","FINDIALA","ECOLE VILLAGE FINDIALA","001",194,144,338
"SIKASSO","KOLONDIEBA","KOLONDIEBA","FOFO","ECOLE VILLAGE FOFO","001",61,69,130
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KALAKAN","ECOLE VILLAGE KALAKAN","001",140,133,273
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KALAKAN","ECOLE VILLAGE KALAKAN","002",145,128,273
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KANKELA","ECOLE VILLAGE KANKELA","001",86,112,198
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KATIOLA","ECOLE VILLAGE KATIOLA","001",62,87,149
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KELEKELE","ECOLE VILLAGE KELEKELE","001",232,222,454
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KELEKELE","ECOLE VILLAGE KELEKELE","002",223,230,453
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KIGNAN","ECOLE VILLAGE KIGNAN","001",79,85,164
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KIGNANA","ECOLE VILLAGE KIGNANA","001",45,60,105
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KISSA","ECOLE VILLAGE KISSA","001",185,253,438
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLA","ECOLE VILLAGE KOLA","001",46,78,124
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLOGO","ECOLE VILLAGE KOLOGO","001",69,106,175
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLOMBA","ECOLE VILLAGE KOLOMBA","001",94,154,248
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONDIEBA","ECOLE 1ER CYCLE A","001",216,204,420
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONDIEBA","ECOLE 1ER CYCLE A","002",212,208,420
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONDIEBA","ECOLE 1ER CYCLE A","003",200,219,419
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONDIEBA","ECOLE 1ER CYCLE B","001",195,225,420
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONDIEBA","ECOLE 1ER CYCLE B","002",207,212,419
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONDIEBA","ECOLE 1ER CYCLE B","003",193,226,419
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONDIEBA","ECOLE 1ER CYCLE C","001",196,224,420
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONDIEBA","ECOLE 1ER CYCLE C","002",204,216,420
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONDIEBA","ECOLE 1ER CYCLE C","003",195,224,419
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONDIEBA","ECOLE 1ER CYCLE D","001",195,225,420
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONDIEBA","ECOLE 1ER CYCLE D","002",207,213,420
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONDIEBA","ECOLE 1ER CYCLE D","003",197,222,419
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONDIEBA","SECOND CYCLE B","001",200,220,420
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONDIEBA","SECOND CYCLE B","002",202,217,419
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONDIEBA","SECOND CYCLE B","003",199,220,419
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONI-BOUNDIO","ECOLE VILLAGE KOLONI BOUNDIO","001",71,79,150
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONI-FOULALA","ECOLE VILLAGE KOLONI FOULALA","001",173,177,350
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOLONI-FOULALA","ECOLE VILLAGE KOLONI FOULALA","002",160,189,349
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOROSSINA","ECOLE VILLAGE KOROSSINA","001",78,106,184
"SIKASSO","KOLONDIEBA","KOLONDIEBA","KOUEN","ECOLE VILLAGE KOUEN","001",126,124,250
"SIKASSO","KOLONDIEBA","KOLONDIEBA","MASSAMAKANA","ECOLE VILLAGE MASSAMAKANA","001",124,207,331
"SIKASSO","KOLONDIEBA","KOLONDIEBA","MASSAMAKANA","ECOLE VILLAGE MASSAMAKANA","002",125,205,330
"SIKASSO","KOLONDIEBA","KOLONDIEBA","NEGUEMALA","ECOLE VILLAGE NEGUEMALA","001",52,77,129
"SIKASSO","KOLONDIEBA","KOLONDIEBA","NERIKO","ECOLE VILLAGE NERIKO","001",93,121,214
"SIKASSO","KOLONDIEBA","KOLONDIEBA","N'GOLOBALA","ECOLE VILLAGE NGOLOBALA","001",100,138,238
"SIKASSO","KOLONDIEBA","KOLONDIEBA","NIAKOURAZANA","ECOLE VILLAGE NIAKOURAZANA","001",128,164,292
"SIKASSO","KOLONDIEBA","KOLONDIEBA","NIAMALA","ECOLE VILLAGE NIAMALA","001",147,206,353
"SIKASSO","KOLONDIEBA","KOLONDIEBA","N'TITIRY","ECOLE VILLAGE N'TITIRY","001",210,280,490
"SIKASSO","KOLONDIEBA","KOLONDIEBA","N'TJININA","ECOLE VILLAGE NTJININA","001",196,197,393
"SIKASSO","KOLONDIEBA","KOLONDIEBA","N'TOMINA","ECOLE VILLAGE NTOMINA","001",48,61,109
"SIKASSO","KOLONDIEBA","KOLONDIEBA","OUAKORO","ECOLE VILLAGE OUAKORO","001",28,78,106
"SIKASSO","KOLONDIEBA","KOLONDIEBA","OUOROMPANA","ECOLE VILLAGE OUOROMPANA","001",63,68,131
"SIKASSO","KOLONDIEBA","KOLONDIEBA","PIEDIANA","ECOLE VILLAGE PIEDIANA","001",48,68,116
"SIKASSO","KOLONDIEBA","KOLONDIEBA","SANANKORO","ECOLE VILLAGE SANANKORO","001",27,49,76
"SIKASSO","KOLONDIEBA","KOLONDIEBA","SINZENI","ECOLE VILLAGE SINZENI","001",100,176,276
"SIKASSO","KOLONDIEBA","KOLONDIEBA","SINZENI","ECOLE VILLAGE SINZENI","002",102,174,276
"SIKASSO","KOLONDIEBA","KOLONDIEBA","SIRAKORO","ECOLE VILLAGE SIRAKORO","001",32,35,67
"SIKASSO","KOLONDIEBA","KOLONDIEBA","SITIN","ECOLE VILLAGE SITIN","001",112,175,287
"SIKASSO","KOLONDIEBA","KOLONDIEBA","TENEMAKANA","ECOLE VILLAGE TENEMAKANA","001",40,45,85
"SIKASSO","KOLONDIEBA","KOLONDIEBA","TIENDAGA","ECOLE VILLAGE TIENDAGA","001",156,178,334
"SIKASSO","KOLONDIEBA","KOLONDIEBA","TIGUIYA","ECOLE VILLAGE TIGUIYA","001",84,93,177
"SIKASSO","KOLONDIEBA","KOLONDIEBA","TINKO","ECOLE VILLAGE TINKO","001",130,182,312
"SIKASSO","KOLONDIEBA","KOLONDIEBA","TINKO","ECOLE VILLAGE TINKO","002",131,180,311
"SIKASSO","KOLONDIEBA","KOLONDIEBA","TITIENA","ECOLE VILLAGE TITIENA","001",101,117,218
"SIKASSO","KOLONDIEBA","KOLONDIEBA","TOGOYA","ECOLE VILLAGE TOGOYA","001",120,150,270
"SIKASSO","KOLONDIEBA","KOLONDIEBA","TOGOYA","ECOLE VILLAGE TOGOYA","002",109,161,270
"SIKASSO","KOLONDIEBA","KOLONDIEBA","TOKOUMALA","ECOLE VILLAGE TOKOUMALA","001",60,84,144
"SIKASSO","KOLONDIEBA","KOLONDIEBA","WAKORO","ECOLE VILLAGE WAKORO","001",246,230,476
"SIKASSO","KOLONDIEBA","KOLONDIEBA","ZAMBOUGOU","ECOLE VILLAGE ZAMBOUGOU","001",65,89,154
"SIKASSO","KOLONDIEBA","KOLONDIEBA","ZANGOUNA","ECOLE VILLAGE ZANGOUNA","001",68,88,156
"SIKASSO","KOLONDIEBA","KOLONDIEBA","ZANINA","ECOLE VILLAGE ZANINA","001",75,64,139
"SIKASSO","KOLONDIEBA","KOLONDIEBA","ZIMPIALA","ECOLE VILLAGE ZANPIALA","001",154,181,335
"SIKASSO","KOLONDIEBA","KOLOSSO","BENOGOBOUGOU","ECOLE 1ER CYCLE BENOGOBOUGOU","001",8,6,14
"SIKASSO","KOLONDIEBA","KOLOSSO","DIEDIENI","ECOLE 1ER CYCLE DIEDIENI","001",67,83,150
"SIKASSO","KOLONDIEBA","KOLOSSO","DIESSOU","ECOLE 1ER CYCLE DIESSOU","001",39,56,95
"SIKASSO","KOLONDIEBA","KOLOSSO","DIODIA","ECOLE 1ER CYCLE DIODIA","001",36,43,79
"SIKASSO","KOLONDIEBA","KOLOSSO","FALANI","ECOLE 1ER CYCLE","001",55,39,94
"SIKASSO","KOLONDIEBA","KOLOSSO","FOGOBA","ECOLE 1ER CYCLE FOGOBA","001",64,76,140
"SIKASSO","KOLONDIEBA","KOLOSSO","KOLONA","ECOLE 1ER CYCLE KOLONA","001",53,74,127
"SIKASSO","KOLONDIEBA","KOLOSSO","KOLONA","ECOLE1ER CYCLE FALANI","001",50,76,126
"SIKASSO","KOLONDIEBA","KOLOSSO","KOLOSSO","ECOLE 1ER CYCLE KOLOSSO","001",144,183,327
"SIKASSO","KOLONDIEBA","KOLOSSO","KOLOSSO","ECOLE 1ER CYCLE KOLOSSO","002",149,178,327
"SIKASSO","KOLONDIEBA","KOLOSSO","NEGUELA","ECOLE 1ER CYCLE NEGUELA","001",146,181,327
"SIKASSO","KOLONDIEBA","KOLOSSO","ZANA","ECOLE 1ER CYCLE ZANA","001",104,115,219
"SIKASSO","KOLONDIEBA","MENA","BOUGOULA","ECOLE 1ER CYCLE BOUGOULA","001",55,46,101
"SIKASSO","KOLONDIEBA","MENA","BOUSSALA","ECOLE 1ER CYCLE BOUSSALA","001",67,91,158
"SIKASSO","KOLONDIEBA","MENA","DEGOUALA","ECOLE 1ER CYCLE DENGOUALA","001",126,126,252
"SIKASSO","KOLONDIEBA","MENA","DIALAKORO","DIALAKORO","001",1,2,3
"SIKASSO","KOLONDIEBA","MENA","DISSAN","ECOLE 1ER CYCLE DJISSAN","001",154,171,325
"SIKASSO","KOLONDIEBA","MENA","FARAKO","ECOLE 1ER CYCLE FARAKO BAYA","001",64,60,124
"SIKASSO","KOLONDIEBA","MENA","KAARA","ECOLE 1ER CYCLE KAARA","001",175,217,392
"SIKASSO","KOLONDIEBA","MENA","KOROKORO","ECOLE 1ER CYCLE KOROKORO","001",60,70,130
"SIKASSO","KOLONDIEBA","MENA","MAKANA","ECOLE 1ER CYCLE MAKANA","001",106,150,256
"SIKASSO","KOLONDIEBA","MENA","MENA","ECOLE 1ER CYCLE MENA","001",213,286,499
"SIKASSO","KOLONDIEBA","MENA","M'PIEBOUGOU","ECOLE 1ER CYCLE M'PIEBOUGOU","001",122,151,273
"SIKASSO","KOLONDIEBA","MENA","OUORONIAN","ECOLE 1ER CYCLE OUORONIAN","001",84,118,202
"SIKASSO","KOLONDIEBA","MENA","SELLE","ECOLE 1ER CYCLE SELLE","001",44,61,105
"SIKASSO","KOLONDIEBA","MENA","SIONDOUGOUI","ECOLE 1ER CYCLE BIALAKORO-SIONDOUGOU","001",71,79,150
"SIKASSO","KOLONDIEBA","NANGALASSO","DIALAKORO","ECOLE 1ER CYCLE DIALAKORO","001",165,211,376
"SIKASSO","KOLONDIEBA","NANGALASSO","DONKERILA","ECOLE 1ER CYCLE DONKERILA","001",215,277,492
"SIKASSO","KOLONDIEBA","NANGALASSO","DONKERILA","ECOLE 1ER CYCLE DONKERILA","002",210,281,491
